imageName,sigtype1,sig1,sigtype2,sig2,sigtype3,sig3,sigtype4,sig4,sigtype5,sig5
box_checked_enabled.png,SHA1,BE653CF35EEFC04EAD58E3D21E458F0DB68F94DA,MD5,C7DC72E499C8B1B1EC41626518905905,CRC16,2C14,CRC32,8.33E+55,HMACSHA1,B01C2D30BE4DBA087D41A31A36E325874CC8832E
box_unchecked_disabled.png,SHA1,40186E46145EC17C1965B8D8A816D2D5D699DCBE,MD5,605442899CDFA4A07F05236607F47BF3,CRC16,C647,CRC32,37348D74,HMACSHA1,C002A9433EEFC36CC8B20A0AB56ECB211A848D94
box_unchecked_enabled.png,SHA1,989947A82813941D23B757273A1B0C6BA74113EE,MD5,09B24259AA3C42ADC7D41859557EB3FC,CRC16,0CDA,CRC32,E0A4B3E1,HMACSHA1,C7B640BB8781A6DFD320841EE423A754AF475804
btn_disable_135.png,SHA1,A5286CB3A3F56FE8A53B27045A0A0739F90679CE,MD5,F826B82BDCDADBC70811E068314C3723,CRC16,37EB,CRC32,4D5A35BF,HMACSHA1,A2ED286CB305F0335E5B7F1B613D3606B987017A
btn_disable_180.png,SHA1,22F95AFF3FEA205765DAAED2578EFFD3E0FF0443,MD5,425816A5DDBBD55F7CAA980248EC1E03,CRC16,CB42,CRC32,A00F5DDB,HMACSHA1,55A2B3273070D58D3EC3137DF1CDF2C10BDE36D1
btn_disable_90.png,SHA1,10180F01C2E8F66D81201B195673EC358ADBB1D2,MD5,B5EDE0CC233F7893AF613649EF54B249,CRC16,975E,CRC32,B4AB8B4B,HMACSHA1,91F9DAD1BC80C38CB6ACAA5C6D89ED437885F72B
btn_primary_135.png,SHA1,F02FBD49C2CF1C5B81B3FC12BF6CA269D83ADCEE,MD5,2B499DBDEDC96B7E76188834208F6450,CRC16,21DE,CRC32,88B0A134,HMACSHA1,D1EE98FE1C2D818FB2C1A248ECDFC2E8508F1521
btn_primary_180.png,SHA1,4EDFB3B55EA9189629640F461B86DB872364CFC4,MD5,9E9F04247AEA7DED0F392C5A0DF36A33,CRC16,15CA,CRC32,2.20E+114,HMACSHA1,F96F87FAA5E8145F4B5F3E31C892EFFDDE297183
btn_primary_90.png,SHA1,90B7939C0AC66663CC3E324EA090D198DC631793,MD5,0CB1703936D5CC86A006CA3A2EDF5696,CRC16,00D7,CRC32,E60FE247,HMACSHA1,70FE3F3B79DC49BF4783AEEB4A82A1422CAA2CB9
btn_primary_focus_135.png,SHA1,ED0519EB47146F05D438193F71E8893255775372,MD5,FC3F7A48B2B46444E76E6426128C541E,CRC16,E8AA,CRC32,F0599000,HMACSHA1,9BC8A2C971F9F08EE6E3818A88F7A25B77E3C164
btn_primary_focus_180.png,SHA1,70F2B16A8DEDF3EC69F5776541EAAA21DC816ED0,MD5,176F7EB852CB0D862738F2B90296172A,CRC16,A75D,CRC32,D84E2060,HMACSHA1,C2E8F93EF8755DBEC4B55F8189BDDEDA2183F126
btn_primary_focus_90.png,SHA1,7F02E8B7668AC33EA345725C5113925EE507EAA3,MD5,53F8CF10901F544903DD71D9C808A34B,CRC16,875A,CRC32,F34859CD,HMACSHA1,D50C0292AC15FCA61F21679D3158E2F4AA78E24F
btn_primary_pressed_135.png,SHA1,39343AF10E0A6008303F15D415AC6BE8BBCAF817,MD5,65061992D62DB5F3CDE5729ABFEA7374,CRC16,6D1B,CRC32,DDE8F48A,HMACSHA1,DDAF31CD72288A0EBD2456A3BE4CDB978AF9F7A3
btn_primary_pressed_180.png,SHA1,A14CF29E2253961951F50756DFC4E7DF32C85AEC,MD5,5836544E258827010AAA7F142D3FA48C,CRC16,7899,CRC32,82EF7456,HMACSHA1,E2AA6F181B01D46372D9182B91CF2406494F201A
btn_primary_pressed_90.png,SHA1,E8347EAB6D457F2D4E3441F119A0F7B18A10B936,MD5,2F791AF6BFF85CEAA6E11067CEA51B6F,CRC16,4D00,CRC32,02A61A0D,HMACSHA1,C50251DFCA0F15690A607C30CF31666DF8BF5C67
btn_secondary_135.png,SHA1,9164CBA486EC921CAD87642C5F542055A2218C21,MD5,8EC3D2BFD040A4673ED70AFB841B1E55,CRC16,AACD,CRC32,6C220E49,HMACSHA1,F4E5E6665511B00D26423DBEA6B63ECD2DA72B68
btn_secondary_180.png,SHA1,FF06FCB9A70800D6E437DE087E4F090FE23C5024,MD5,28DB1F6BAEE2684E3EA91274CC33E2AB,CRC16,769D,CRC32,C6062475,HMACSHA1,E2557B366947ADF12440E92CA9D9883BA394B326
btn_secondary_90.png,SHA1,311C8E366FBC93DABA8FF17C6D8AD73B0B507241,MD5,73DEB14049F90F14919DFF8FAA3A21AC,CRC16,8A74,CRC32,97A9F339,HMACSHA1,0E0379A03108B6A0C84FDC9E4056783F6DBD536D
btn_secondary_focus_135.png,SHA1,84418F3070BF86732AC44766003F0B28A87BD8E0,MD5,8001EA52C6E570DF69EACD76486A62A4,CRC16,B089,CRC32,417F5AEC,HMACSHA1,7427F1BEFF44014D77FBB86A74CC71A60D067731
btn_secondary_focus_180.png,SHA1,B984C4350B4D18207DEAE19E903AE4A1A7A2424E,MD5,0ADCB46F78EAF675EAA9C39F587A1F41,CRC16,BC02,CRC32,9D671624,HMACSHA1,658B8447222C688244167150664E043763E550E7
btn_secondary_focus_90.png,SHA1,E770C9A3B82BDF423F9F8A77BAF970C7D5268425,MD5,73D91B824DF282618DBF86629A992861,CRC16,6.00E+67,CRC32,2E3795A4,HMACSHA1,4B777AA9816459D02EA4F939F2D4A5135FB10625
btn_secondary_pressed_135.png,SHA1,126B9AB71D18BABBAE23E1CFAF45ACFE4C16ADF8,MD5,A31F73509768A312D8B2A2336D625199,CRC16,0D20,CRC32,DFCE1665,HMACSHA1,E449290478FFB8C71569AFF78A8FB496301DF92A
btn_secondary_pressed_180.png,SHA1,04B90043FDBBCB22A385F9157A7645A1EA2050FC,MD5,6849AEAD3E5FDFA067A8F1800A7BDE08,CRC16,3EA3,CRC32,6BC9CDF0,HMACSHA1,AA8C2630E6B27EA1FADED918F58DA3C06E003722
btn_secondary_pressed_90.png,SHA1,6A78C244757CF4AC3C41BA42A3026A7568D8E608,MD5,A66CF1570CBBCCA20C6C87FC8701912B,CRC16,8291,CRC32,DA015959,HMACSHA1,45319D33932FF44BA77AF53D46D40C682EC12D10
check.png,SHA1,673A740E2AE6E4B8ABB16485C09C731ED96814DF,MD5,784CFC18D5C0C68F18492965846A7DCC,CRC16,1B19,CRC32,13505CC1,HMACSHA1,BCDBD92E7BFEE24AF687B59542C91B474391DD76
checkmark.png,SHA1,52D403D44E87394A144EF204C69C293177B94524,MD5,6CB4E715DD12F6A7C5DC574674E1CA4C,CRC16,E63F,CRC32,7099E0A3,HMACSHA1,E65741A848CD24BD198E851D7473CF10C6F706B4
circled_checkmark.png,SHA1,E7DDA28AACC1C7612E9A4AD07BB93963FF112A94,MD5,70DB8BAEAA07B34077CB8F69F600AEB0,CRC16,59A7,CRC32,EA867AA7,HMACSHA1,5D660C9B9473BAFAD34F168523B4790380178C00
error.png,SHA1,8B956C176E561F7723E8CDE6DD9A2BCC74079BB9,MD5,B7B0E506EC94A6902C05E277BFAAD24A,CRC16,0EC5,CRC32,A32BC210,HMACSHA1,19E044060E394B5917A6F717446463DC6B85BB1F
info.png,SHA1,2B2449883E5EF72B6AAAF298D81D1F061F4D84DA,MD5,299236C86C720FD4EFB21E9C806B2D96,CRC16,29F7,CRC32,74E87E18,HMACSHA1,C9C21B32A205CB61848B4F2269FC9A38F42ED766
install_bg.png,SHA1,B9DC7D49BAE4393E29F16DEB92DC737B7750A690,MD5,ECADFA0E04DE9D1EC95297D129E41EBD,CRC16,1736,CRC32,204D5CAC,HMACSHA1,05516C5CC0BD2BF2919FE84DD89B176E0FBA6AF1
install_bg_rtl.png,SHA1,B609FD65568A309C916EB7FDA30E153A7ACBB971,MD5,1F0F5F0A8E26AE17344E7054BF9AFCF0,CRC16,001C,CRC32,9ED12487,HMACSHA1,42D9F37A838B1C22365042EFA51748E114323887
NVI2.dll,SHA1,5998429941AA124ADB0503B9D7EADDB4AB57843A,MD5,FAA8ED1A7BA4FE6891F8EABA57662E48,CRC16,269E,CRC32,815C2B5F,HMACSHA1,EEA188899A2155D815599C7F961EDF2F819F5255
NVI2UI.dll,SHA1,64D15762D892E16E7F4CB71026B559F64CAC5E97,MD5,479F5D00329C89A048D2F076534C2AFC,CRC16,21A9,CRC32,864DF4A9,HMACSHA1,FCF03901C2CD42674F5F125BA33EE750050D02C4
NVPrxy32.dll,SHA1,7910D41AEBDDBC5B2A5D9CC3BE5B0D57E3FD24FC,MD5,B0C332C5D1F24A0E6B73FC5492932A90,CRC16,E3AB,CRC32,BC16B19D,HMACSHA1,8D952ADF62A7262345A099F60AEB475DB180AD76
NVPrxy64.dll,SHA1,5C67FAABBE48E63985FAE88BAA80EFF6FB6D19F8,MD5,57E1E6DD53B0DA0AA2B959CA3835DAF5,CRC16,D69A,CRC32,8181A37B,HMACSHA1,5EF0F4CBD2F4E38F9F21EE6BE2C9BC7D9E577DB7
presentations.cfg,SHA1,5370D09B028CFB6DEE25CE72040CECC71B72F07B,MD5,0DFFF8C55D8258124E35B95B504F59A4,CRC16,7FD5,CRC32,E4ED4CD0,HMACSHA1,5FA285FC05865B42B5E95C8CCCC8149C45CE2C2B
presentations.dll,SHA1,5516E3F4F299C4B5F04C3ACBB56F94F730A3862F,MD5,D23F9877C177992B428655B7A0FC9396,CRC16,BE9B,CRC32,1AD32557,HMACSHA1,D0C776D436AE1A5A076C752B1E011E8E0F841895
presentations_bg.png,SHA1,B7B4C193C9408F56F128BABBF284BF0E70D7DB43,MD5,9F2D444C30C78FDCC05D7987108B59BA,CRC16,7.00E+42,CRC32,2F07B8A7,HMACSHA1,5DC257CF9D18DD3E2CAD43691D29C86C3ACF9248
presentations_bg_rtl.png,SHA1,58D813BD3F87E75EC9D1E91D177FC495E34EDF8D,MD5,1813E72B3044236B0AE73B91439FF9B0,CRC16,4BBD,CRC32,F578010E,HMACSHA1,4D8B80EC28529D51B2556BC5D02092FA6E411E12
progress.htm,SHA1,E450E7141FB0D80CFB0079D9CEEE4C9FE135E8F1,MD5,BD25223EDC040B2FF8BE5FBE398E6F37,CRC16,0E5B,CRC32,ED947237,HMACSHA1,8D1138E1FEEC03E255F1133BBC0FE3282ECBBC14
radio_btn_selected.png,SHA1,3E10D1489D85795100AE1CAE502113F81C3E21EA,MD5,5DFB63596FF5CAAEF9AA0724DD6BAFB8,CRC16,3776,CRC32,01851D29,HMACSHA1,733E5C8980BC636D4464691408435E2777DC58C8
radio_btn_unselected.png,SHA1,C428B9797EAD84E31B23A809607729F22249ACD9,MD5,307EED8171F109A00BB57A569383021C,CRC16,CB1D,CRC32,BF1AD923,HMACSHA1,F1C5AA89CE81681B20CC021D924D7256B4ADF641
splash.png,SHA1,4239468A3344472F6CA7C926347995F0EE6C0546,MD5,01C392FE2ED598C405422D80162C38F3,CRC16,8516,CRC32,A5E91921,HMACSHA1,B1422703580E548C4B88331A4A7325020A8FF454
splash_rtl.png,SHA1,51E7B60A0ED93D55437A16E6B6100D5E20F6B740,MD5,42DC81D7DCA3157778B8B579A9B256D2,CRC16,A907,CRC32,98A8B49F,HMACSHA1,751D13299D95D1F69C22656A03999659AD040CFB
theme.cfg,SHA1,6087B532D990A1409E0EF6DBE007E96F1F163E6E,MD5,9B3E19AEF1A27C9D980E93D3B4985C8E,CRC16,D0CE,CRC32,07A1509C,HMACSHA1,D420517802543F375FEEC0F1061130891A4B0B33
uninstall_bg.png,SHA1,7577B04B4BDD60188597E30314F8967BC28369F5,MD5,CAE2B185B8E47D62298CC874D967FEEA,CRC16,91C7,CRC32,6685023F,HMACSHA1,BFE56A73FC3EEF16921CDCAA7F102CCC87C5216D
uninstall_bg_rtl.png,SHA1,ED99D2221A675875B476A531547999B55A5C5111,MD5,46EED16EF88B4945C7672746E25BD582,CRC16,A5B0,CRC32,3325F552,HMACSHA1,6D8D0C3A19B456FFD1C2381BD1669E2A54913B53
warning.png,SHA1,8DE9F6F22124C78C50D3E4252A518A689377F7A7,MD5,E183A85754CD95C4BB9D3B4A6B837FED,CRC16,9749,CRC32,3E2FD3D6,HMACSHA1,14DA4361924E64983878F2C82950405DB6356024
nvaudcap32v.dll,SHA1,20B0068B89F4303958D2848FF212308FC2904D6D,MD5,7DD466008CF84203AEDBEE6F7F37DD25,CRC16,EDBF,CRC32,8059AF76,HMACSHA1,0B772A7A12CC5AE09233F13360D8D80E9CEC5ADD
nvaudcap64v.dll,SHA1,79BCE1DCB73439308FBD78243616C7A26F1D3305,MD5,473CBEE351E390A5CF8B6BA39706EDB7,CRC16,E943,CRC32,038C0F62,HMACSHA1,E36EDF58EC292E1B7A54A78D2B1B87DD57E9EB21
nvgenco32.dll,SHA1,9C5FF35D960D6AF33243DAC4BA0D15E96BB0ABA4,MD5,238BAFC11B1F98DFE1D15208A824D504,CRC16,543A,CRC32,E14B99FA,HMACSHA1,4E3C9DCDD6F55CC93FDB66A6A04B83F500EE550B
nvgenco64.dll,SHA1,F9393F44CFA8D713D2DACEDF314961CCF13477DD,MD5,14F63F28614C4FBE0068E19A6DA63908,CRC16,8.00E+30,CRC32,A67F69AC,HMACSHA1,1245FF3254FCEA49EA63924BCD368158D2846152
nvvad.cat,SHA1,29E1F25C52C952C394CB17F6CE8E3BCAEBF28289,MD5,B0095E717D986C375562B035E6012C64,CRC16,67FB,CRC32,83C4CF40,HMACSHA1,8592F8BF857D5DC479319549B5908ECE61E4FA47
nvvad.inf,SHA1,8196864884A84986BFADA6C65FD63A211BC292C0,MD5,5455FBC45A9C9577B763D282B3C3BE0A,CRC16,D92C,CRC32,F5D2FA96,HMACSHA1,C95E453CAA8BB4F3E1E2B0F541324017F3F9C9A8
nvvad32v.sys,SHA1,AF555195BAD4F61FBC04B061EB166D6438C7F027,MD5,16C2A97CFD5CD57594959DD60E3DCD58,CRC16,5697,CRC32,96784694,HMACSHA1,A32583489E6D83077990B9EC321CE0ADC6C707C9
nvvad64v.sys,SHA1,678E1F431DA2DA93A2FA31B1ACEA8F857A5BDD93,MD5,CF8027846B45FAF319AE86742B244713,CRC16,4F4F,CRC32,366E11C4,HMACSHA1,BF61F823F081D4263C1D189F9EADEA1F2CFD4BC4
PhysX.nvi,SHA1,3D6FD13B144BF0331D53A68B827F1BC94DCC4BA4,MD5,17D925832EE81988E74C335D9A9418F2,CRC16,5EA5,CRC32,A2E39564,HMACSHA1,721591C24F9C5FB7FD0FD46D55847E80F0A04C08
PhysXExt.dll,SHA1,C5CAF37F081FBFE3595877E76CFA0D55E84F847E,MD5,7F685C519F498EDD706AE02DAFC3193C,CRC16,5DD3,CRC32,72459929,HMACSHA1,9F286143DC4A2EFD3D98186B617F7B0B302219C8
PhysX_9.13.0725_SystemSoftware.msi,SHA1,0C0220C9814F74EF493E771F3A9F7115F75555F5,MD5,F48679DC300F67275331C308B9B82790,CRC16,2B9B,CRC32,72FB18AB,HMACSHA1,B9CC84C47537985E919F59CEE93C328A6557BCCC
Setup.cfg,SHA1,48316C4582BCC1F76534FEF689B3D36534CA1350,MD5,71F04752371FA815D57E411EB42C0C85,CRC16,DCFA,CRC32,1B490690,HMACSHA1,BDEEF95B0D293471B0B04B2C21A73A15686FC96E
setup.exe,SHA1,2DE1C441744D1B5F9B5A5AD4C59C26FAAE800E4B,MD5,CFADF92F4C7F680EA0BA5F4BB1CED39A,CRC16,00BA,CRC32,7CED8609,HMACSHA1,2A8E9202C61DAD15508895244FB914D079F1729D
dbInstaller.exe,SHA1,BCE52E98D18D81A04F1C8F08133F8BCBDB4362AA,MD5,F5B44915FFE94A429C4CA6E2231450FB,CRC16,F93F,CRC32,35FB2A6F,HMACSHA1,7E8F79E0BFE96A2456A6C7C71EADAF2F66C81581
DisplayDriver.nvi,SHA1,FD03D80DD33C819C7FD9F8199D8C7FB6DDBFCF76,MD5,B5E2DDF2759B4CC433093D12F946D977,CRC16,17F3,CRC32,452D122B,HMACSHA1,1C6C8E75EA67EFF66DF7ABB91E878437D532C980
DisplayDriverExt.dll,SHA1,2065B5170802FD6A960C77FBEF91F5F0FDCFC506,MD5,4FDD525CF5C978822187EBDC7E167C2C,CRC16,8BD7,CRC32,1516AB3B,HMACSHA1,05B6E883985AA5B06C06BAF15239C46C1791492E
license.txt,SHA1,49F4E9498720377B2F1ED1385090C030B2E48EB5,MD5,C7E2FE565A12930A3538D4B1E70072BE,CRC16,A01F,CRC32,F4497661,HMACSHA1,775BD5DE52CA1D987970193BDB44D8B6EFFB53EA
mcu.ex_,SHA1,AE436D0A4AE29275D6DDF4CEE3C343EF3C5A1216,MD5,04B5316BCBE5DB0AF8F3AEAA2B116437,CRC16,8EF9,CRC32,3E827FEE,HMACSHA1,B7FF6311CC4247059E65B491E696AD181B4555BD
nvae.inf,SHA1,EDD4249B812F5A361A74E6FB277F702F6C3DF82F,MD5,800AFF2C6D7CBEB9DFC54234A1DA6F01,CRC16,CA62,CRC32,05294E5A,HMACSHA1,876165F9E5C5B9F6AECE9FDB4A6C5854A4F9633A
nvak.inf,SHA1,518A8344A1C93AF88BF8BAD5E056FCF5124880A2,MD5,9DED491474EAE06AD0DF5753B58FDACF,CRC16,3F6A,CRC32,DAAD1B17,HMACSHA1,560B0338F50187AB188A5062C297A656D57C5D25
nvapi.dl_,SHA1,C12B457398CD9C2727AEECF307988C695E23E373,MD5,DABB26E6353DC27BBD1FAA7A0A84D652,CRC16,6F2D,CRC32,F9AED061,HMACSHA1,18E6B51216E49CB2E114BAB8AB8A1126276316B2
nvapi64.dl_,SHA1,C579834ECDEDED4CE8E0AC7F26E55DF69E89062D,MD5,6336C57A5EC27E47F9ABF0A32CB1D1C6,CRC16,286A,CRC32,C59CD986,HMACSHA1,90DF1BDAE1F572CB551D5EDF700B090863E88D41
nvcompiler.dl_,SHA1,448CFDF684DF134F4EC8D48B7C82A52C3A1C5EFC,MD5,38F0B694959D320375BDC01BFCCB518D,CRC16,1ABC,CRC32,1E995032,HMACSHA1,FD172E0791FEB24EF27ED784ECA8C75A194B5DB1
nvcompiler32.dl_,SHA1,BF3011DCC846A1368837197F4B1F2AFAD8B04787,MD5,1C08FD9FB8636187CD5B74C0C2E5EBB8,CRC16,2324,CRC32,7375E7E6,HMACSHA1,5CB4EF247C4F887090D9479B1BF8786191014094
nvcplsetupeng.exe,SHA1,F4304A90DF3BC34003A78AD28FCBC693E266580A,MD5,D77B3847374AF9007B550EF7396FA17E,CRC16,8699,CRC32,7C155487,HMACSHA1,2FF6747CD37E2FA1A3966CCCC0CFE7198E8F69E8
nvcuda.dl_,SHA1,6CD43D8DC6DA186FDAC8D0549C4D4BB6BB4D2BAA,MD5,239E0A8861311A1F1FA5D07C5DD21999,CRC16,D349,CRC32,AF5E7D5E,HMACSHA1,23E8390B8D5FD8C84274A5FC49A6C657632A8225
nvcuda32.dl_,SHA1,D637F3D1699FD552A82AE3FA20123ECD5CDB6990,MD5,173990C9CF457D634E7D1C41241BDAE3,CRC16,DD49,CRC32,BF0E5E87,HMACSHA1,C8B3F6CB42A498CBBF29B51E55B70AF8EDF0EF3B
nvcuvenc.dl_,SHA1,1FFFD23BAE4D23E3E6ABC914983395F7A6995CAA,MD5,C9CB201D1CFA5E73E9252638C24A8D84,CRC16,1C20,CRC32,BC970B79,HMACSHA1,57D66FC2DDCA3F96D74ADC16E0F2016BCDB9978C
nvcuvenc64.dl_,SHA1,9DB9CE6D94DC6998B80B5E6B9669CB386DC876BD,MD5,D1B9CD5D0C0ED1D42FA0EEE8A47B497C,CRC16,F973,CRC32,A8364044,HMACSHA1,D884F17CAEF44DA179758612BD51E81250C67856
nvcuvid.dl_,SHA1,A8CAA7E79035A85AE20F0EDF5ED81607ACAA5602,MD5,B6040CB54B5ED9A8A2766E4F15D877BA,CRC16,E0A3,CRC32,3F1876A6,HMACSHA1,DF7649093AD79776E5D84369A36B9EB3502E6D21
nvcuvid32.dl_,SHA1,5AA328C745347C83D1628D177530B8AABCD92E33,MD5,8851698ADE7A392BCA3A8103266FCC65,CRC16,BD99,CRC32,A6EF2EDB,HMACSHA1,5C7BF53AF23E1388FAF93E7F2BBA715D6E14FBA4
nvd3d9wrap.dl_,SHA1,97FF211957E4BB4591946493850D13867716BC1D,MD5,F4A08EADF7BD4290175740320F39B674,CRC16,F5B5,CRC32,F1D36385,HMACSHA1,BFFDF666C67AD0C36472D6B01D90CCA7F550338C
nvd3d9wrapx.dl_,SHA1,B5998F85F0F6BE0E5C2114143280BE50A3481355,MD5,B1DF911B52755A7A55F49E6A65D9DB15,CRC16,0A9E,CRC32,3F700679,HMACSHA1,DE5DE96BC58A2E540CD6FD09C6C145195CA80066
nvd3dum.dl_,SHA1,135611414D35BDF6100BF5BA4B3F1952CB8231D3,MD5,6594E183F0244AE989E8A0717BF0347A,CRC16,D4A9,CRC32,879DFBB2,HMACSHA1,E7E4BD73BC0B9C35335AF515D419E553ABD51AB9
nvd3dumx.dl_,SHA1,64B2DFE4F6764C91559DB6CE26A523EAA322B9F2,MD5,320DFF448435CA2A8B28274D46056852,CRC16,CDF9,CRC32,9D92D41E,HMACSHA1,FAA43A682FF06E95CBBBC1DB828C0F78EDE83451
NVDD.inf,SHA1,F7572BB88F4C9CDA349CFBDD9ABDDDA318396BE8,MD5,9267893EEDCB83EFE7449C6F4ADE08E7,CRC16,B5BB,CRC32,D2212556,HMACSHA1,4364920FADA00EB7A0F1E5097370F6CE29E4A229
nvdebugdump.ex_,SHA1,8B81BAC03C5638F110EA536FCE666AEC43F51767,MD5,73BB8D8ECAED5FFCDA5A652A7619600E,CRC16,320B,CRC32,AB2625A1,HMACSHA1,C5B1C93409F854715850D02F905A442E52CE4805
nvdet.dl_,SHA1,42B93265890C80BA003EF41E89D1AECAC2C5DBEC,MD5,EE59654561411BA0579BFD1FFFBB5200,CRC16,5305,CRC32,1B5D005B,HMACSHA1,11335CDAE68E676874A7D09D366DFF22FA36EE5B
nvdetx.dl_,SHA1,6E8E5C4F6B07620E9D24F7BFEE4A3DA6DA3234E7,MD5,58154CDBB81555B947CD961E405E7F30,CRC16,C40A,CRC32,7535A43F,HMACSHA1,E61AE3CF4FB0618EF50BEF6629710B25ED829B2C
nvdispco64.dll,SHA1,0F48245837BE35C63EEDB2940ED752887F407F4E,MD5,CC8FD6B3B61F68920E22D2EE272D0D1D,CRC16,2394,CRC32,4A50F055,HMACSHA1,1E8DA14119FFB7465B818DB218BBF24018D6D203
nvdispgenco64.dll,SHA1,83440AE0CA87860C5DF46F0578E31CE966EDF4D9,MD5,B253530BD5DFDD9CAA1E953D8B1A37C4,CRC16,5253,CRC32,6EA6545E,HMACSHA1,E8EFF59294B4426B8EEBC44A63374A144A39F48A
nvdrsdb.bi_,SHA1,D0BABD60A920EA20B0490084A3A9787CAE65D38C,MD5,D8301FF06950A3FE01D8C834C7B7CBA9,CRC16,9863,CRC32,DBA58B4B,HMACSHA1,61A823B2FF921816289AF998FAE6237F659C1F16
nvdxgiwrap.dl_,SHA1,B1C9ED7AFEE15E6B879F52EAC12054084C28FA69,MD5,4D29785F314735999B2132B72FB84716,CRC16,7346,CRC32,83438023,HMACSHA1,6F87491167A087881B8DCF296EB72D0380DD68AC
nvdxgiwrapx.dl_,SHA1,D6B9CD6974F10E266C64A12E8C143C83AB7BDD32,MD5,A2D58E5D861D7348BE139168F773818C,CRC16,77BB,CRC32,BAC39707,HMACSHA1,311B61EDB23C5EE057B0FCC1DAED0C01CE0B62DC
nvencodeapi.dl_,SHA1,C16EB9CF0BD931A524B9FAD2B173915E7CC0C235,MD5,8243D5C40BF81161F5E4EA6650A963D0,CRC16,2B59,CRC32,FFB16921,HMACSHA1,EACDD3CEDB7D1E95765692BA459FD6D026438743
nvencodeapi64.dl_,SHA1,94B5548EE0BD176E0178B2F17FCD1DA298046484,MD5,F14ED7C0C0B7C4BDE161A12B260C493A,CRC16,9867,CRC32,4B4EBA9A,HMACSHA1,A32A2CE827DEA0E66B99D124FB58F2EA693807A4
nvfbc.dl_,SHA1,F8E18AB69F81A7543BC9FD770821CFC3541E17B9,MD5,D52E74C0A42D54FEEED8DC635B001493,CRC16,7030,CRC32,88E2FCDF,HMACSHA1,FA6CB1DA67A7B8C502D7FFE14BA92AA6306FC0F5
nvfbc64.dl_,SHA1,5E5610195831A042168BD27A21C8863712A026B0,MD5,B9B9D4BDF445B6F3FE5B9B2E34539D61,CRC16,389F,CRC32,CD7DE8D2,HMACSHA1,242937F338F0AAD494EA5E7A0993A595DCF96EB5
nvgbd.inf,SHA1,F16AB091C154EA7761E91D21A7ECF5058D6A3E0D,MD5,B69D4D6A4CC30B956E4212C10A52BDC9,CRC16,9440,CRC32,D1118E99,HMACSHA1,ADC049334B365F7B4FD74A6AFFBEF28CBDAADE04
NVHDC.inf,SHA1,450A7D837803F9FA44BB9A101E6645E8E569F36A,MD5,C3E6B717052DC60FC5B6E84619A68AFF,CRC16,332A,CRC32,72A69DAB,HMACSHA1,BFFF1FDBF604ED1D1EC8CB23011F8C0FDAC0576E
nvidia-smi.1.pd_,SHA1,7C7A471B1BACF3A7DE1900B64231562C1D454A75,MD5,0BF477A2C755A9CCA36A9DE4A8AA31C9,CRC16,8.00E+09,CRC32,75003171,HMACSHA1,01155B8889D370F9BAD7314C7B3195F87FEA7B0D
nvidia-smi.ex_,SHA1,88D87226252C124725ECF9701C770F8BB342198B,MD5,C8D73C1F61609FC2D870F0917B9F6073,CRC16,D895,CRC32,89827F9B,HMACSHA1,30B0FB9C7354B493968DB1A199E05E233581E1B1
nvifr.dl_,SHA1,20B899A38ADF09AD57A86919E8F4626B4372E3DD,MD5,0584378F9A632F9F0AB35C66A39E8F98,CRC16,7849,CRC32,6A8F6A94,HMACSHA1,3B499F4FF9829F28114923D87FA5F454A55413E2
nvifr64.dl_,SHA1,7AA7B47581ED0C3398F732037DEE49BAEE9F9A59,MD5,ECDBE3611EFEC35A3C10BB7259982764,CRC16,88F2,CRC32,070AA207,HMACSHA1,F20C18BA5CD3208521CCCB19504EF5929082ECF2
nvinfo.pb,SHA1,39BE2567FC4965042DCF6F5F55112E03A9F8014B,MD5,DB6EE6D2068F8E66CAB9B17ADD14D85F,CRC16,D1A4,CRC32,6869B228,HMACSHA1,CACE060D433A82E2F4812D235498A882D77C571F
nvinit.dl_,SHA1,FDA524DA10C871F5E4B6094339705066C741DB54,MD5,BD025E91427539BCDA884E5E553B6630,CRC16,F9BD,CRC32,8646AB62,HMACSHA1,44DD2094B489202BEA2A38CC8095AFDACFB930A0
nvinitx.dl_,SHA1,6C14F63C8B8812FC4D1B938C862BA47449251632,MD5,1F602AA58404426588A6E255BAFE3C7F,CRC16,1DB0,CRC32,52FEED7B,HMACSHA1,E7FF3EE5425B07A88356CF3E758B07DBDB61A0E5
NVJA.inf,SHA1,E677F8E3D0564D2097660567042D9BE429F17FE7,MD5,9CB2B4F771A853B9F61026E7F590B747,CRC16,22F2,CRC32,FA025C35,HMACSHA1,F91723907F01D9F6F0AAEBD1FA389E1479BC1D9B
nvjw.inf,SHA1,222AEBBA0A651417FE16D582D7EC88EB94DEA68D,MD5,42227262EB77ACB253B5509FDF55C33E,CRC16,B2EC,CRC32,481BAB67,HMACSHA1,835BC27C2384FB682504230D1874E12DF0C0372C
nvkflt.sy_,SHA1,BFC716DCCD90A9381411A97A102FEBCDA8B10B9B,MD5,2240C07C068D54539BA1BC840C464426,CRC16,9A81,CRC32,62633587,HMACSHA1,229709A0BA1D115D7AFE4389580A2C9EBF710143
nvla.inf,SHA1,AADD6B3B274C99BB2F19A77314B3C8E423E858E0,MD5,D23F9FDC037DBD15846A149323B5C6D1,CRC16,3DE0,CRC32,743CE752,HMACSHA1,084B95B33FD024422CC0301CA3BEE9858CDEBBC5
